tx_hash,project,confidence,evidence
0xef07d47e1b3255fa0694c2b00c253acf9d3ad536cb98bee6f20767a914e4a11d,safuu,high,log_addr:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SafuuGO: SGO Token | token_symbol:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | token_name:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | contract_symbol:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | contract_name:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO
0x4d4bb40f9d5a2a639e9ece050b9ab42878f9aeed84dae6773286a9bee62b2d9c,safuu,high,to_address:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SafuuGO: SGO Token | to:SafuuGO: SGO Token | to_friendly_tag_final:SafuuGO: SGO Token | tx_to:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SafuuGO: SGO Token | log_addr:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SafuuGO: SGO Token | token_symbol:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | token_name:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | contract_symbol:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | contract_name:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO
0xea03e62244a768519fd0ef2efc2d3236512226eb031f6be2b682a93e9cb67581,safuu,high,log_addr:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SafuuGO: SGO Token | token_symbol:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | token_name:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | log_addr:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SafuuGO: SGO Token | token_symbol:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | token_name:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | contract_symbol:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | contract_name:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO
0xfcdaa2ef5e12d0bb8d8511298a8bdc4572cf62abd2988297e7879d9ff69c5030,safuu,high,log_addr:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SafuuGO: SGO Token | token_symbol:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | token_name:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | contract_symbol:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | contract_name:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO
0x62625c0424721e7b5c3a57d9b5c98dc514a736e42d99247df25726e4ebf2d004,safuu,high,log_addr:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SafuuGO: SGO Token | token_symbol:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | token_name:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | contract_symbol:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | contract_name:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO
0x6937d5e35e2d25b378a8d66e8163485f890e3d019ba98027ffd626555f63630a,safuu,high,log_addr:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SafuuGO: SGO Token | token_symbol:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | token_name:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | contract_symbol:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | contract_name:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO
0x9399e663cb06dbf3642422bd4f74677fa74cd6564caae1ba966be1c14c062670,safuu,high,to_address:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SafuuGO: SGO Token | to:SafuuGO: SGO Token | to_friendly_tag_final:SafuuGO: SGO Token | tx_to:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SafuuGO: SGO Token | log_addr:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SafuuGO: SGO Token | token_symbol:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | token_name:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | contract_symbol:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | contract_name:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO
0x903f8416eea2671c44ba9cd4589ff583bd8258cee0cb607c24b1013913a558ac,safuu,high,log_addr:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SafuuGO: SGO Token | token_symbol:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | token_name:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | log_addr:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SafuuGO: SGO Token | token_symbol:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | token_name:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | contract_symbol:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | contract_name:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO
0x435c743ade0cc6aecd4d71f4b7296c12e6ecdc1f3d841cbad722b96e3bf2472c,safuu,high,log_addr:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SafuuGO: SGO Token | token_symbol:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | token_name:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | log_addr:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SafuuGO: SGO Token | token_symbol:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | token_name:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | contract_symbol:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | contract_name:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO
0xb0258e99b09117dd848d70d950e1333b096b201b3de4d40cb57f301e7c931974,safuu,high,log_addr:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SafuuGO: SGO Token | token_symbol:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | token_name:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | log_addr:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SafuuGO: SGO Token | token_symbol:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | token_name:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | contract_symbol:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | contract_name:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO
0x3c761c23daa12f827beb9a783556c5ff0ee5823e9fa98811b6451802bc8ca54e,safuu,high,log_addr:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SafuuGO: SGO Token | token_symbol:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | token_name:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | log_addr:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SafuuGO: SGO Token | token_symbol:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | token_name:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | contract_symbol:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | contract_name:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO
0xa12519ffa47afad522ae6d5e610c920e313e9b8e3bee50176f3d7f2797534052,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SafuuGO: SGO Token | token_symbol:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | token_name:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | log_addr:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SafuuGO: SGO Token | token_symbol:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | token_name:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | contract_name:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO
0x82eb7aef248400e735dc95706d977c52a017091824bbf4c8627228bb865fbb02,safuu,high,to_address:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | to:Safuu: SAFUU Token | to_friendly_tag_final:Safuu: SAFUU Token | tx_to:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0x6c62d8bba8842264ff958bc7764b530b9973731b35b217f47a44a296503a1678,safuu,high,log_addr:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SafuuGO: SGO Token | token_symbol:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | token_name:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | log_addr:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SafuuGO: SGO Token | token_symbol:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | token_name:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | contract_symbol:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO | contract_name:0x9321bc6185adc9b9cb503cc211e17cb311c3fa95:SGO
0x07196484e47d38507eb37ca22ceefd9edc29676fc0e7c29714f60273678fda24,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0x7b74025fb087ddec986610a20b3ab5eee848de565ccd80dc40ee7bdd0ffa1184,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0x972d70bca0b12482bb72109fd7289a0b2a647c9260988cb845ddb1e9defb7b96,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0xbbb2824868bf0eb2bc0d44e22f9bd20973c5c945f77d72cd6dbdd9b46538894c,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0x57c3671d8830db649b9869355fe28043866b9a9deb6d241b6eb825fdbfd4d72a,safuu,high,to_address:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | to:Safuu: SAFUU Token | to_friendly_tag_final:Safuu: SAFUU Token | tx_to:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0x6496491179b0541feb69987bb63c9ea37fcf08510a0a1d53844f24e40b7eebc9,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0x4676f8bd52cf5d2b3f586e922003ac611a8d622184047126fb1937626ede614d,safuu,high,to_address:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | to:Safuu: SAFUU Token | to_friendly_tag_final:Safuu: SAFUU Token | tx_to:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0x9c16151c6b76e727a9a35452b087c14e95a276c4ca5a4b2cb6a0817be29931dc,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0xf278c77adafb358f675bb5dff43e66e801385d586f307973d779bbdbc98eeb6d,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | token_symbol:0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50:SGO | token_name:0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50:SGO | token_symbol:0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50:SGO | token_name:0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50:SGO | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50:SGO | contract_name:0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50:SGO
0xaadfae1b1d947c112c8360b7676e83e7bbbd3c1d5c3d59e960ed822f734c09a0,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | token_symbol:0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50:SGO | token_name:0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50:SGO | token_symbol:0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50:SGO | token_name:0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50:SGO | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50:SGO | contract_name:0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50:SGO
0x24592c601c687ea362bc0d3d23c0e1edc82f9775801208ade0fdeb2c3d240ce3,safuu,high,to_address:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | to:Safuu: SAFUU Token | to_friendly_tag_final:Safuu: SAFUU Token | tx_to:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0x8372c75d4a904247a6c1dd4ae8477cc1d7020b20bee24d79e25ed96b3393a136,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0xadc084a029e293a9cc9efa389309181e2ad1d3e53f9e88318eabd5d2f70f4d00,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0x1fc2eaf4c2f295bf56e135c7da2bfbe8841b82453a6e8046d6dcb9bb8ec5ecb0,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0x128e0b0489e7ccfe9a80c3498ddea3ab7a70b7e2178143293cf7d72c688a03d2,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0xae4046aa99873e8d4516ad77242d9ca2b021424e31c142524c3ca2a45d5221c3,safuu,high,to_address:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | to:Safuu: SAFUU Token | to_friendly_tag_final:Safuu: SAFUU Token | tx_to:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0x0f5ad441df6d74da3957081f5e137ca65c3bb76d0bc07e568618536b23f5b82e,safuu,high,to_address:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | to:Safuu: SAFUU Token | to_friendly_tag_final:Safuu: SAFUU Token | tx_to:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0xf2008bcb447b78c6f097aae2aff0daba384236a302cf0f4bf5af22b756fde96e,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0xeafa71c186b7f5b0a7659e60f0f637f048d264b8ef38ef683e169982e0f0cd5c,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0xf02a2e06ec6aaabd352dca866c553c6e5d8f2a4b788f07f0f31d42d34dc8e86c,safuu,high,to_address:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | to:Safuu: SAFUU Token | to_friendly_tag_final:Safuu: SAFUU Token | tx_to:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
0xd7cd72d3f80f586b03d33e0b45a90bd7341399142202a925c4a8cffc13a051ca,safuu,high,log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | log_addr:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu: SAFUU Token | token_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | token_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu | contract_symbol:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:SAFUU | contract_name:0xe5ba47fd94cb645ba4119222e34fb33f59c7cd90:Safuu
