category,list_name,asin,title,url,image_url,rank,cpk,rating,review_count,price,rrp,sales_velocity,captured_at
gpu,Graphics Cards,B00ITJ7X9K,"StarTech.com PEXUSB3S24 2 Port PCI Express (PCIe) SuperSpeed USB 3.0 Card Adapter with UASP, SATA Power, Dual Port USB 3 PCIe",https://www.amazon.co.uk/StarTech-com-Port-Express-SuperSpeed-Adapter-Green-Metallic/dp/B00ITJ7X9K/ref=zg_bs_g_430500031_d_sccl_15/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/61uEtEjYwIL._AC_UL600_SR600,400_.jpg",65,,4.5,35,24.99,,,2026-09-25 11:29:52.949250
gpu,Graphics Cards,B0C5DXY2VX,ZOTAC VGA RTX4060TI 8GB Twin Edge OC,https://www.amazon.co.uk/ZOTAC-VGA-RTX4060TI-Twin-Edge/dp/B0C5DXY2VX/ref=zg_bs_g_430500031_d_sccl_16/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/81LHZJ-R19L._AC_UL600_SR600,400_.jpg",66,,4.6,33,459.46,,,2026-09-25 11:29:52.949251
gpu,Graphics Cards,B0024CV3SA,StarTech PCI Express to PCI Adapter Card (PEX1PCI1) | PCIe to PCI Converter Adapter with Low Profile / Half-Height Bracket,https://www.amazon.co.uk/StarTech-com-PCI-Express-Adapter-Card/dp/B0024CV3SA/ref=zg_bs_g_430500031_d_sccl_17/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/81OqGYUokoL._AC_UL600_SR600,400_.jpg",67,,4.2,312,37.0,,,2026-09-25 11:29:52.949252
gpu,Graphics Cards,B09SL2HV5L,"PNY NVIDIA T1000 8 GB Professional Graphic Card 8GB GDDR6 PCI Express 3.0 x16, Single Slot, 4x Mini-DisplayPort, 8K Support,",https://www.amazon.co.uk/PNY-Professional-Mini-DisplayPort-Ultra-quiet-VCNT1000-8GB-PB/dp/B09SL2HV5L/ref=zg_bs_g_430500031_d_sccl_18/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/61lkx4IygiL._AC_UL600_SR600,400_.jpg",68,,4.4,15,478.0,,,2026-09-25 11:29:52.949252
gpu,Graphics Cards,B0DNMH4KQM,Sparkle Intel Arc B580 Titan OC 12GB GDDR6,https://www.amazon.co.uk/Sparkle-Intel-B580-Titan-GDDR6/dp/B0DNMH4KQM/ref=zg_bs_g_430500031_d_sccl_19/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/7130pk1Eh0L._AC_UL600_SR600,400_.jpg",69,,4.5,213,347.2,,,2026-09-25 11:29:52.949253
gpu,Graphics Cards,B0C28LJKPZ,"MSI GeForce RTX 3080 SUPRIM X 10G LHR Gaming Graphics Card - 10GB GDDR6X, 1830 MHz, 3x PCI Express Gen 4, 320-bit, 3x DP v 1.",https://www.amazon.co.uk/MSI-GeForce-SUPRIM-Gaming-Graphics/dp/B0C28LJKPZ/ref=zg_bs_g_430500031_d_sccl_20/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/71H3CNmLMjL._AC_UL600_SR600,400_.jpg",70,53fd01c02d2f0fff,,,439.99,,,2026-09-25 11:29:52.949254
gpu,Graphics Cards,B0FCFB6Q6P,"SOYO GeForce GT 740 4GB DDR3 Low Profile Graphics Card, 128-Bit 384SP HDMI/VGA/DVI-D Port Triple Output, SFF Half-Height Vide",https://www.amazon.co.uk/SOYO-Geforce-Profile-Graphics-Computer/dp/B0FCFB6Q6P/ref=zg_bs_g_430500031_d_sccl_21/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/71heUFOXwTL._AC_UL600_SR600,400_.jpg",71,,4.5,102,43.99,,,2026-09-25 11:29:52.949254
gpu,Graphics Cards,B0DSWL1V89,PALIT GeForce RTX 5080 GamingPro OC (16GB GDDR7/PCI Express 5.0/2700MHz/30000MHz),https://www.amazon.co.uk/Palit-5080-16GB-GAMINGPRO-OC/dp/B0DSWL1V89/ref=zg_bs_g_430500031_d_sccl_22/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/81BIPCLJqWL._AC_UL600_SR600,400_.jpg",72,4442b6a749ce2cdd,4.0,9,1287.98,,,2026-09-25 11:29:52.949255
gpu,Graphics Cards,B09RPYGVBW,"ASUS ROG Herculx Graphics Card Holder (Tool-free design, Included spirit level, Solid zinc alloy, 72-128mm, Aura Sync)",https://www.amazon.co.uk/ASUS-Graphics-Tool-free-Included-72-128mm/dp/B09RPYGVBW/ref=zg_bs_g_430500031_d_sccl_23/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/71m4QHLRzmL._AC_UL600_SR600,400_.jpg",73,,4.6,1276,34.99,,,2026-09-25 11:29:52.949256
gpu,Graphics Cards,B0CH8252FQ,"QTHREE GeForce GT 730 4GB 64Bit DDR3 Graphics Card,2x HDMI,VGA,DP, Low Profile Dsktop Video Cards for PC Gaming GPU,PCI E x8",https://www.amazon.co.uk/QTHREE-GT-730-Graphics-Monitors/dp/B0CH8252FQ/ref=zg_bs_g_430500031_d_sccl_24/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/71zKqU8xrML._AC_UL600_SR600,400_.jpg",74,f1b089dff3182b50,4.2,37,85.99,,,2026-09-25 11:29:52.949257
gpu,Graphics Cards,B096Y5JNZC,"MSI GeForce RTX 5050 8G GAMING OC Graphics Card - RTX 5050 GPU, 8GB GDDR6 (20Gbps/128-bit), PCIe 5.0 - TWIN FROZR 10 (2 x STO",https://www.amazon.co.uk/MSI-GeForce-5050-GAMING-Graphics/dp/B096Y5JNZC/ref=zg_bs_g_430500031_d_sccl_25/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/71KgqBcbYNL._AC_UL600_SR600,400_.jpg",75,,4.7,51,333.98,,,2026-09-25 11:29:52.949257
gpu,Graphics Cards,B0F8C4RQ2R,"Sapphire technology Nitro+ AMD Radeon RX 9060 XT Gaming OC, 16GB Dual HDMI-DP",https://www.amazon.co.uk/sapphire-technology-Radeon-Gaming-HDMI-DP/dp/B0F8C4RQ2R/ref=zg_bs_g_430500031_d_sccl_26/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/71ZjtpgPKVL._AC_UL600_SR600,400_.jpg",76,8735b8d045ac4b2d,4.6,344,499.98,,,2026-09-25 11:29:52.949258
gpu,Graphics Cards,B08SC1S7CF,EZDIY-FAB [30cm PCIE 3.0 16x Extreme High Speed Riser Cable PCI Express Port GPU Extension Card-Right Angle Connector,https://www.amazon.co.uk/EZDIY-FAB-Extreme-Extension-Card-Right-Connector/dp/B08SC1S7CF/ref=zg_bs_g_430500031_d_sccl_27/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/71jnSJZWQFL._AC_UL600_SR600,400_.jpg",77,,4.4,516,21.99,,,2026-09-25 11:29:52.949259
gpu,Graphics Cards,B0FJ8XPXTM,"Gigabyte Radeon AI PRO R9700 AI TOP 32G Graphics Card- 32GB GDDR6, 256 bit, PCI-E 5.0, 2920MHz Core Clock, 3 x DP, 1 x HDMI,",https://www.amazon.co.uk/Gigabyte-Graphics-2920MHz-GV-R9700AI-TOP-32GD/dp/B0FJ8XPXTM/ref=zg_bs_g_430500031_d_sccl_28/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/71hLjlU3N0L._AC_UL600_SR600,400_.jpg",78,5c90b80b769a996c,4.0,12,1479.98,,,2026-09-25 11:29:52.949260
gpu,Graphics Cards,B0DTTKCTRD,"ASROCK VGA RX9070 CL 16G, AMD, RX9070, 16GB, GDDR6, 256BIT, 2HDMI + 2DP (3 Fans)",https://www.amazon.co.uk/ASROCK-RX9070-GDDR6-256BIT-2HDMI/dp/B0DTTKCTRD/ref=zg_bs_g_430500031_d_sccl_29/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/611Xx8c9puL._AC_UL600_SR600,400_.jpg",79,,4.6,227,,,,2026-09-25 11:29:52.949261
gpu,Graphics Cards,B0C49S5R55,SAPPHIRE PULSE AMD RADEON™ RX 7600 GAMING OC 8GB GDDR6 HDMI/TRIPLE DP LITE,https://www.amazon.co.uk/SAPPHIRE-PULSE-RADEONTM-GAMING-TRIPLE/dp/B0C49S5R55/ref=zg_bs_g_430500031_d_sccl_30/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/714nXgTiuAL._AC_UL600_SR600,400_.jpg",80,5cc26a046f81eef6,4.6,458,336.18,,,2026-09-25 11:29:52.949262
gpu,Graphics Cards,B0DWPH5N38,XFX Mercury AMD Radeon RX 9070XT 16GB OC Gaming Graphics Card White,https://www.amazon.co.uk/XFX-Mercury-Radeon-Gaming-GDDR6/dp/B0DWPH5N38/ref=zg_bs_g_430500031_d_sccl_81/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/61SB+a5kPpL._AC_UL300_SR300,200_.jpg",81,5ecd12c3ca1f7a90,4.5,137,757.98,,,2026-09-25 11:29:52.949262
gpu,Graphics Cards,B0F24C86GS,"YIMATEECO PCIE X16 Protector PCI Express X16 Male Anti Dust, Graphics Card Protector Dust Cap with Antistatic Bag, Sticker fo",https://www.amazon.co.uk/YIMATEECO-Protector-Graphics-Antistatic-Transportation/dp/B0F24C86GS/ref=zg_bs_g_430500031_d_sccl_82/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/71aYEmAtHQL._AC_UL300_SR300,200_.jpg",82,,4.4,13,12.99,,,2026-09-25 11:29:52.949263
gpu,Graphics Cards,B00OUSU2P6,"StarTech Dual Port PCIe Network Card, Dual Port Gigabit NIC (ST1000SPEXD4) | RJ45 Port, Realtek RTL8111H Chipset, Low Profile",https://www.amazon.co.uk/StarTech-com-Gigabit-Express-Network-Ethernet-Multi-Colour/dp/B00OUSU2P6/ref=zg_bs_g_430500031_d_sccl_83/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/61eJj-pg8VL._AC_UL300_SR300,200_.jpg",83,,4.4,184,92.38,,,2026-09-25 11:29:52.949264
gpu,Graphics Cards,B0FRPFG6NW,PNY GeForce RTX™ 5050 8GB Dual Fan Graphics Card DLSS 4,https://www.amazon.co.uk/PNY-GEFORCE-RTXTM-5050-Dual/dp/B0FRPFG6NW/ref=zg_bs_g_430500031_d_sccl_84/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/61wqxkRD8AL._AC_UL300_SR300,200_.jpg",84,,4.5,65,,,,2026-09-25 11:29:52.949265
gpu,Graphics Cards,B0BPCVS2NM,"Nvidia Quadro P400 2GB GDDR5 Single-Slot Graphics Card – 256 CUDA Cores, 64bit, 32GB/s, 3 Mini DisplayPort 1.4 Ports, 30W, PC",https://www.amazon.co.uk/Nvidia-Quadro-GDDR5-Single-Slot-Graphics/dp/B0BPCVS2NM/ref=zg_bs_g_430500031_d_sccl_85/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/41TqXCCEO4L._AC_UL300_SR300,200_.jpg",85,,5.0,2,110.0,,,2026-09-25 11:29:52.949265
gpu,Graphics Cards,B0FQCR9QQZ,"ASUS ProArt NVIDIA GeForce RTX 5070 Ti OC Edition, 16GB GDDR7, 256 Bit, PCIe 5.0, 2.5 Slot, 1 HDMI 2.1, 3 DisplayPort 2.1, US",https://www.amazon.co.uk/ASUS-ProArt-GeForce-DisplayPort-PROART-RTX5070TI-O16G/dp/B0FQCR9QQZ/ref=zg_bs_g_430500031_d_sccl_86/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/71ry-dq5kKL._AC_UL300_SR300,200_.jpg",86,,4.8,11,1149.95,,,2026-09-25 11:29:52.949266
gpu,Graphics Cards,B0FW46JDWZ,VGA PowerColor Radeon Hellhound Reva OC RX 9070 XT 16GB GDDR6,https://www.amazon.co.uk/PowerColor-Radeon-Hellhound-OC-GDDR6/dp/B0FW46JDWZ/ref=zg_bs_g_430500031_d_sccl_87/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/81-Mzh41NAL._AC_UL300_SR300,200_.jpg",87,,4.5,23,779.99,,,2026-09-25 11:29:52.949267
gpu,Graphics Cards,B0FCLYF2KY,"EZDIY-FAB PCIe 5.0 Riser Cable, Gen5 GPU Extender, Straight, 30cm, Black",https://www.amazon.co.uk/EZDIY-FAB-Bandwidth-Extension-Compatible-Straight-30cm/dp/B0FCLYF2KY/ref=zg_bs_g_430500031_d_sccl_88/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/71mfQRIasRL._AC_UL300_SR300,200_.jpg",88,,4.2,43,65.99,,,2026-09-25 11:29:52.949268
gpu,Graphics Cards,B0FN85QDCD,"Gigabyte GeForce RTX 5060 EAGLE MAX OC 8G Graphics Card - 8GB GDDR7, 128bit, PCI-E 5.0, 2550 MHz Core Clock, 3 x DisplayPort,",https://www.amazon.co.uk/Gigabyte-GeForce-5060-EAGLE-Graphics/dp/B0FN85QDCD/ref=zg_bs_g_430500031_d_sccl_89/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/71QVNiR98sL._AC_UL300_SR300,200_.jpg",89,,4.4,55,399.95,,,2026-09-25 11:29:52.949268
gpu,Graphics Cards,B0FCLX5G45,"EZDIY-FAB PCIe 5.0 Riser Cable, Gen5 GPU Extender, Right Angle, 20cm, White | Vertical GPU Mount, 128GB/s Bandwidth, RTX 5090",https://www.amazon.co.uk/EZDIY-FAB-Bandwidth-Extension-Compatible-Angle-20cm/dp/B0FCLX5G45/ref=zg_bs_g_430500031_d_sccl_90/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/71WaTakthTL._AC_UL300_SR300,200_.jpg",90,,4.2,135,59.99,,,2026-09-25 11:29:52.949269
gpu,Graphics Cards,B0FPDRFYT7,"GIGABYTE AORUS RTX 5090 AI BOX Graphics Card - 32GB GDDR7, 512bit, PCI-E 5.0, 2407MHz Core Clock, 3 x DP 2.1, 1 x HDMI 2.1, G",https://www.amazon.co.uk/GIGABYTE-AORUS-5090-Graphics-GV-N5090IXEB-32GD-Black/dp/B0FPDRFYT7/ref=zg_bs_g_430500031_d_sccl_91/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/71f-tyhHTYL._AC_UL300_SR300,200_.jpg",91,,1.0,1,4699.72,,,2026-09-25 11:29:52.949270
gpu,Graphics Cards,B0DBQ4PSD7,"EZDIY-FAB Shield Series 8-Pin PCIe GPU Power Adapter,90-Degree Angled Connector, Aluminum Design for Graphics Cards – Reverse",https://www.amazon.co.uk/EZDIY-FAB-90-Degree-Connector-Aluminum-Graphics/dp/B0DBQ4PSD7/ref=zg_bs_g_430500031_d_sccl_92/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/51D3XFQzBNL._AC_UL300_SR300,200_.jpg",92,,4.0,16,13.99,,,2026-09-25 11:29:52.949271
gpu,Graphics Cards,B0F7HBKSF7,"upHere GH80K GPU Support Bracket, Adjustable Height Graphics Card Support, GPU Stand with Magnet & Non-Slip Sheet, GPU Anti S",https://www.amazon.co.uk/upHere-GH80K-Adjustable-Graphics-Universal/dp/B0F7HBKSF7/ref=zg_bs_g_430500031_d_sccl_93/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/61Htug5tuML._AC_UL300_SR300,200_.jpg",93,,4.4,35,4.99,,,2026-09-25 11:29:52.949271
gpu,Graphics Cards,B0CW9GJWP3,"Geforce GTX 750 Ti Graphics Card, 4GB GDDR5 128-bit, DVI-D, HDMI, VGA | Triple Display, Low Profile, Video Card for PC, GPU,",https://www.amazon.co.uk/SAPLOS-Geforce-Graphics-128-bit-Profile/dp/B0CW9GJWP3/ref=zg_bs_g_430500031_d_sccl_94/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/61cWP9uxATL._AC_UL300_SR300,200_.jpg",94,467aa3ef361cdf22,4.2,61,102.99,,,2026-09-25 11:29:52.949272
gpu,Graphics Cards,B06XB7NY29,"PNY Quadro P4000 Professional Graphic Card 8GB GDDR5 PCI Express 3.0 x16, Dual Slot, 4x DisplayPort, 5K Support, Ultra-quiet",https://www.amazon.co.uk/PNY-NVIDIA-Express-Professional-Graphic/dp/B06XB7NY29/ref=zg_bs_g_430500031_d_sccl_95/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/71wi6+Pe3TL._AC_UL300_SR300,200_.jpg",95,,4.6,37,205.0,,,2026-09-25 11:29:52.949273
gpu,Graphics Cards,B0FG33PH79,"MSI GeForce RTX 5050 8G SHADOW 2X OC Graphics Card - RTX 5050 GPU, 8GB GDDR6 (20Gbps/128-bit), PCIe 5.0 - DUAL-Fan Thermal De",https://www.amazon.co.uk/MSI-GeForce-5050-SHADOW-Graphics/dp/B0FG33PH79/ref=zg_bs_g_430500031_d_sccl_96/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/71spmtQxCuL._AC_UL300_SR300,200_.jpg",96,,4.5,162,378.29,,,2026-09-25 11:29:52.949273
gpu,Graphics Cards,B0G1Y9J781,"Xynsviu GTX750 Ti 8GB GDDR5 4 HDMI 4K 60Hz Multi Monitor Graphics Card | 4 HDMI card for office multi-screen, trading and dig",https://www.amazon.co.uk/Xynsviu-GeForce-Graphics-Profile-GTX750ti/dp/B0G1Y9J781/ref=zg_bs_g_430500031_d_sccl_97/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/61w7p6bq5rL._AC_UL300_SR300,200_.jpg",97,467aa3ef361cdf22,4.6,3,151.99,,,2026-09-25 11:29:52.949274
gpu,Graphics Cards,B0FR46SYYL,"SAPLOS GT 730 4GD3 128-bit Graphics Card, Dual HDMI, VGA, Low Profile Ready, Low Power, PCI Express x16, DirectX 11, Entry Le",https://www.amazon.co.uk/SAPLOS-128-bit-Profile-Graphics-Computer/dp/B0FR46SYYL/ref=zg_bs_g_430500031_d_sccl_98/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/61cMM2LnReL._AC_UL300_SR300,200_.jpg",98,16bbe71bab0646cd,3.8,228,62.99,,,2026-09-25 11:29:52.949275
gpu,Graphics Cards,B0DZCYPFVT,"MSI GeForce RTX 5070 12G SHADOW 2X OC Graphics Card - RTX 5070 GPU, 12GB GDDR7 (28Gbps/192-bit), PCIe 5.0 - Dual Fan Thermal",https://www.amazon.co.uk/MSI-GeForce-5070-SHADOW-Graphics/dp/B0DZCYPFVT/ref=zg_bs_g_430500031_d_sccl_99/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/61r4E88gZGL._AC_UL300_SR300,200_.jpg",99,,4.4,268,749.99,,,2026-09-25 11:29:52.949276
gpu,Graphics Cards,B0DXVYQN67,XFX Mercury Radeon RX 9070 XT OC Magnetic Air Edition RGB AMD 16 GB GDDR6,https://www.amazon.co.uk/XFX-Mercury-Radeon-Magnetic-GDDR6/dp/B0DXVYQN67/ref=zg_bs_g_430500031_d_sccl_100/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/61pfMe6lq9L._AC_UL300_SR300,200_.jpg",100,572b77d6debaa548,4.7,95,798.0,,,2026-09-25 11:29:52.949277
motherboard,Motherboards,B08K16S4K1,"Gigabyte B550 Gaming X V2 Motherboard - Supports AMD Ryzen 5000 Series AM4 CPUs, 10+3 Phases Digital Twin Power Design, up to",https://www.amazon.co.uk/Gigabyte-B550-GAMING-V2-Motherboard/dp/B08K16S4K1/ref=zg_bs_g_430512031_d_sccl_1/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/81LeNxQOZ8L._AC_UL600_SR600,400_.jpg",1,940abdb7138bd7ae,4.5,2222,86.99,,,2026-09-25 11:37:31.845474
motherboard,Motherboards,B0DQM8GPR7,"Gigabyte B850 AORUS ELITE WIFI7 Motherboard - AMD Ryzen 9000 Series CPUs, 14+2+2 Phases Digital VRM, up to 8200MHz DDR5 (OC),",https://www.amazon.co.uk/GIGABYTE-B850-AORUS-ELITE-Motherboard/dp/B0DQM8GPR7/ref=zg_bs_g_430512031_d_sccl_2/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/81mR2CrulmL._AC_UL600_SR600,400_.jpg",2,,4.5,380,187.99,,,2026-09-25 11:37:31.845477
motherboard,Motherboards,B096Y1H9VR,"MSI B850 GAMING PLUS WIFI6E Motherboard, ATX - Supports AMD Ryzen 9000/8000 / 7000 Processors, AM5 - DDR5 Memory Boost 8200+",https://www.amazon.co.uk/MSI-B850-GAMING-WIFI6E-Motherboard/dp/B096Y1H9VR/ref=zg_bs_g_430512031_d_sccl_3/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/81Ezo61FTmL._AC_UL600_SR600,400_.jpg",3,,4.4,414,124.7,,,2026-09-25 11:37:31.845478
motherboard,Motherboards,B0BXFBN121,"Gigabyte A520M K V2 Motherboard - Supports AMD Ryzen 5000 Series AM4 CPUs, up to 5100MHz DDR4 (OC), PCIe Gen3 x4 M.2, GbE LAN",https://www.amazon.co.uk/Gigabyte-Motherboard-Bandwidth-Management-Anti-Sulfur/dp/B0BXFBN121/ref=zg_bs_g_430512031_d_sccl_4/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/8167DVOm0ZL._AC_UL600_SR600,400_.jpg",4,4298fbaeeb16e08c,4.4,1725,42.99,,,2026-09-25 11:37:31.845478
motherboard,Motherboards,B0CSKH1NJF,"Gigabyte B650 EAGLE AX Motherboard - Supports AMD Ryzen 7000 CPUs, 12+2+2 Phases Digital VRM, up to 7600MHz DDR5 (OC), 1xPCIe",https://www.amazon.co.uk/Gigabyte-B650-EAGLE-AX-Motherboard/dp/B0CSKH1NJF/ref=zg_bs_g_430512031_d_sccl_5/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/61g+rl0poXL._AC_UL600_SR600,400_.jpg",5,c39e45506e070f1f,4.6,1273,109.99,,,2026-09-25 11:37:31.845479
motherboard,Motherboards,B08NCK1MBQ,"MSI B550M PRO-VDH Motherboard M-ATX - Supports AMD Ryzen 3rd Gen Processors, AM4, DDR4 Boost (4400MHz/OC), 1 x PCIe 4.0/3.0 x",https://www.amazon.co.uk/MSI-PRO-VDH-Motherboard-Ryzen-Type-C/dp/B08NCK1MBQ/ref=zg_bs_g_430512031_d_sccl_6/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/91UMFdeYvVL._AC_UL600_SR600,400_.jpg",6,,4.4,586,79.99,,,2026-09-25 11:37:31.845480
motherboard,Motherboards,B0GPD5XHFW,MAG B850 TOMAHAWK MAX WIFI II,https://www.amazon.co.uk/MAG-B850-TOMAHAWK-MAX-WIFI/dp/B0GPD5XHFW/ref=zg_bs_g_430512031_d_sccl_7/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/81NDecfhM1L._AC_UL600_SR600,400_.jpg",7,,5.0,1,229.99,,,2026-09-25 11:37:31.845481
motherboard,Motherboards,B09LVQXHBG,"ASUS PRIME B550M-A WIFI II, AMD B550, AM4, Micro ATX, 4 DDR4, VGA, DVI, HDMI, Wi-Fi, PCIe4, 2x M.2",https://www.amazon.co.uk/ASUS-PRIME-B550M-Micro-Wi-Fi/dp/B09LVQXHBG/ref=zg_bs_g_430512031_d_sccl_8/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/81XfxEDurJL._AC_UL600_SR600,400_.jpg",8,,4.4,687,87.99,,,2026-09-25 11:37:31.845481
motherboard,Motherboards,B0BJW1G7VN,"MSI PRO B760-P WIFI DDR4 Motherboard, ATX - Supports Intel 14th, 13th & 12th Gen Core Processors, LGA 1700 - DDR4 Memory Boos",https://www.amazon.co.uk/MSI-PRO-B760-P-WIFI-DDR4/dp/B0BJW1G7VN/ref=zg_bs_g_430512031_d_sccl_9/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/81yaPDSDDmL._AC_UL600_SR600,400_.jpg",9,,4.5,690,139.99,,,2026-09-25 11:37:31.845482
motherboard,Motherboards,B0BT9Q9KTN,"MSI MAG X870E TOMAHAWK WIFI Motherboard, ATX-Ryzen 9000/8000/7000, AM5,DDR5",https://www.amazon.co.uk/MSI-X870E-TOMAHAWK-WIFI-Motherboard/dp/B0BT9Q9KTN/ref=zg_bs_g_430512031_d_sccl_10/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/81ZRDFQt4kL._AC_UL600_SR600,400_.jpg",10,9c867b693df6dc97,4.4,359,272.99,,,2026-09-25 11:37:31.845483
motherboard,Motherboards,B0DP5DQPRC,"ASUS TUF GAMING B850-PLUS WIFI AMD ATX motherboard, 14+2+1 80A DrMOS power stages, DDR5, PCIe 5.0 Ready, 3xM.2 slots, Wi-Fi 7",https://www.amazon.co.uk/ASUS-B850-PLUS-motherboard-Ethernet-DisplayPort/dp/B0DP5DQPRC/ref=zg_bs_g_430512031_d_sccl_11/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/81Feh+ggmWL._AC_UL600_SR600,400_.jpg",11,,4.5,410,188.98,,,2026-09-25 11:37:31.845484
motherboard,Motherboards,B09GP7P1XS,ASUS ROG STRIX B550-F GAMING WIFI II ATX Motherboard Socket AM4 AMD B550 Chipset -90MB19V0-M0EAY0,https://www.amazon.co.uk/ROG-B550-F-II-Motherboard-Addressable/dp/B09GP7P1XS/ref=zg_bs_g_430512031_d_sccl_12/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/81S9D7bqEzL._AC_UL600_SR600,400_.jpg",12,311d1d8017b06af6,4.6,3664,139.99,,,2026-09-25 11:37:31.845484
motherboard,Motherboards,B0DP5FBV4P,"ASUS ROG Strix B850-A Gaming WiFi AMD ATX motherboard, 14+2+2 power stages, DDR5 slots, four M.2 slots, PCIe 5.0, WiFi 7, USB",https://www.amazon.co.uk/ASUS-Gaming-motherboard-stages-20Gbps/dp/B0DP5FBV4P/ref=zg_bs_g_430512031_d_sccl_13/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/81N43F7hC+L._AC_UL600_SR600,400_.jpg",13,,4.6,281,197.99,,,2026-09-25 11:37:31.845485
motherboard,Motherboards,B0DFQFLQP2,"GIGABYTE X870E AORUS ELITE WIFI7 Motherboard - Supports AMD Ryzen 9000 CPUs, 16+2+2 Phases Digital VRM, up to 8000Hz DDR5 (OC",https://www.amazon.co.uk/GIGABYTE-X870E-ELITE-WIFI7-Motherboard/dp/B0DFQFLQP2/ref=zg_bs_g_430512031_d_sccl_14/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/81wFf2sm6lL._AC_UL600_SR600,400_.jpg",14,673cfa491b860f59,4.4,215,258.99,,,2026-09-25 11:37:31.845486
motherboard,Motherboards,B08B4V6H3N,"MSI MPG B550 GAMING PLUS Motherboard ATX - Ryzen 3rd Gen, AM4, DDR4, PCIe4",https://www.amazon.co.uk/MSI-GAMING-Motherboard-DisplayPort-Generation/dp/B08B4V6H3N/ref=zg_bs_g_430512031_d_sccl_15/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/61hPyxPlRjL._AC_UL600_SR600,400_.jpg",15,,4.5,5768,101.99,,,2026-09-25 11:37:31.845487
motherboard,Motherboards,B06XKHN62M,"ELEGOO MEGA 2560 R3 Board with USB Cable Compatible with Arduino Blue | 54 Digital I/O, 16 Analog Inputs, 256 KB Flash, RoHS",https://www.amazon.co.uk/ELEGOO-Controller-ATmega2560-ATMEGA16U2-Compatible/dp/B06XKHN62M/ref=zg_bs_g_430512031_d_sccl_16/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/71f3KuLo7jL._AC_UL600_SR600,400_.jpg",16,,4.8,953,16.97,,,2026-09-25 11:37:31.845487
